1940876,461
1940976,453
1941077,448
1941176,447
1941277,450
1941376,456
1941477,466
1941579,476
1941678,484
1941783,492
1941883,491
1941984,485
1942083,476
1942183,468
1942282,457
1942383,452
1942482,446
1942585,443
1942685,440
1942789,434
1942890,423
1942990,409
1943089,393
1943190,382
1943289,380
1943390,392
1943489,410
1943593,429
1943694,448
1943798,459
1943899,460
1943998,456
1944098,452
1944199,444
1944299,435
1944398,428
1944498,421
1944601,418
1944700,416
1944804,414
1944904,411
1945005,405
1945104,403
1945204,400
1945305,403
1945404,410
1945504,417
1945608,427
1945708,435
1945812,440
1945912,444
1946013,444
1946112,444
1946212,445
1946312,447
1946413,452
1946512,460
1946615,467
1946714,471
1946818,474
1946919,475
1947018,476
1947118,470
1947218,468
1947318,462
1947418,459
1947518,457
1947620,457
1947720,457
1947824,455
1947924,456
1948023,458
1948123,459
1948223,461
1948322,460
1948422,466
1948523,468
1948624,471
1948723,473
1948827,476
1948927,481
1949027,482
1949128,483
1949227,479
1949327,477
1949428,474
1949527,468
1949627,468
1949727,464
1949831,460
1949931,460
1950031,460
1950130,464
1950230,468
1950331,469
1950430,470
1950530,468
1950630,469
1950730,469
1950834,466
1950933,463
1951033,457
1951134,460
1951233,476
1951333,500
1951434,535
1951533,580
1951634,628
1951733,674
1951837,703
1951938,716
1952037,708
1952136,684
1952237,639
1952336,586
1952436,527
1952537,456
1952637,390
1952736,328
1952840,279
1952940,244
1953040,228
1953139,226
1953239,233
1953340,244
1953439,255
1953539,264
1953640,263
1953739,259
1953843,252
1953943,254
1954043,264
1954144,281
1954243,300
1954344,320
1954443,342
1954543,362
1954643,383
1954744,411
1954848,436
1954947,458
1955048,480
1955147,498
1955248,515
1955347,523
1955447,529
1955548,534
1955648,539
1955748,544
1955852,548
1955952,556
1956051,565
1956151,579
1956251,594
1956351,612
1956451,628
1956551,645
1956653,661
1956756,673
1956856,674
1956956,668
1957055,658
1957156,646
1957255,634
1957356,622
1957455,601
1957555,574
1957656,536
1957756,488
1957856,438
1957955,383
1958056,344
1958155,311
1958255,285
1958356,265
1958456,252
1958555,241
1958656,236
1958756,228
1958855,224
1958955,220
1959056,219
1959155,216
1959255,213
1959355,212
1959455,210
1959555,205
1959656,204
1959756,203
1959856,204
1959956,205
1960055,205
1960155,207
